time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	time.decay.7	
1.023267198166111314e+02 1.093838536261082766e+02 9.100845872811254367e+01 1.094127007598052330e+02 9.271776777586384810e+01 8.975379714881472637e+01 1.078814851042673979e+02
1.259540159112844719e+02 9.296826878160230478e+01 9.511344596366241433e+01 9.123121763599955614e+01 1.113380519913118007e+02 1.103043669894630625e+02 1.170899328538348243e+02
1.214448947634574409e+02 8.063805303494370946e+01 1.134190798898421093e+02 1.024281942957956346e+02 9.602939784076207275e+01 8.787410296587690084e+01 9.407484617857001297e+01
9.641396898989113140e+01 1.072146881713986204e+02 1.031684764029759265e+02 1.074400236315726005e+02 9.776678907563250220e+01 1.223912454126276970e+02 1.097504627463578402e+02
9.088887736728293021e+01 8.487053057427007730e+01 1.035376101424522801e+02 1.022170463270107916e+02 1.025044079675550392e+02 1.141561716266181747e+02 9.955257681966693895e+01
9.384266746321856090e+01 9.212345549178974125e+01 1.063999785551933144e+02 9.834189659388405857e+01 1.000770461762950276e+02 1.029161947894340301e+02 1.033792019661470505e+02
1.037378670649270020e+02 9.494175818671986633e+01 1.074582237012252079e+02 9.873195691782957795e+01 1.022790666475932255e+02 1.059985926599958930e+02 1.057302793141959114e+02
9.434653427294172445e+01 9.235648510852992388e+01 1.024461165075722562e+02 1.043091740753689294e+02 1.055034141021948955e+02 9.736062946484250347e+01 1.013097864560108974e+02
9.868536111280923251e+01 1.107451958717892637e+02 1.112942183151298394e+02 9.137185164484010613e+01 8.786745990429136555e+01 1.082151106893440442e+02 1.077575289174480133e+02
1.071310197338277561e+02 1.106202665889990300e+02 1.068047210262981537e+02 1.300515184223997949e+02 8.417575990577316247e+01 1.133970429756791845e+02 9.094776561613399224e+01
1.046227263070650224e+02 9.263428678667692395e+01 1.071061194898681066e+02 9.729333057357217740e+01 8.689973914000489685e+01 1.078895300953138019e+02 1.016265097531633188e+02
8.798048820229799105e+01 9.588506473478338421e+01 1.047275740511686024e+02 9.433886516399103073e+01 8.424174083163998716e+01 1.005887048060523909e+02 1.012550245902074835e+02
1.009600098993168444e+02 9.277509327689605811e+01 9.737842495841702828e+01 9.318766268104675987e+01 8.774265755742450779e+01 1.023153812482866414e+02 1.122683489726933175e+02
1.084732963107869637e+02 9.122648433876609886e+01 9.709832439573266072e+01 1.040347808170900805e+02 9.469519237149518176e+01 1.005366177760764828e+02 1.059042253752228078e+02
1.119064103866752475e+02 8.309709456867034305e+01 1.024147369803486214e+02 1.045160099319278117e+02 1.061222832947957926e+02 9.951665035478126242e+01 1.047128541511240201e+02
1.108570838825936846e+02 1.155512895859074547e+02 9.189102373980628613e+01 9.362928922926212749e+01 1.040978219471587636e+02 9.465357183556196219e+01 9.679372381350199817e+01
1.184649078986817017e+02 1.261328858964771484e+02 7.460108672046720812e+01 1.000203914372427221e+02 8.340682652265729757e+01 9.376054026936938612e+01 1.051708088067461802e+02
1.172081000309730427e+02 1.256264483803524712e+02 8.270093320563736938e+01 9.112790669681794498e+01 1.205752669978916174e+02 8.748855436314755707e+01 1.106878258451242232e+02
1.178127079823653247e+02 7.879993034152474252e+01 9.230398140606243373e+01 1.016710063943805835e+02 7.630332259908311698e+01 9.045242773130441094e+01 1.119259847851212157e+02
1.088136900310561543e+02 8.312472522583914269e+01 9.551767996904271740e+01 1.131581613942407216e+02 1.094456449330599384e+02 9.344070161697230503e+01 1.079720368505325467e+02
1.058190628879706878e+02 1.123122404911712948e+02 9.831447706326289904e+01 8.665661249819929424e+01 1.020392525096419121e+02 9.618578838804799602e+01 9.757370286078312915e+01
8.980907562668068067e+01 7.951752633243727075e+01 1.062795765794743659e+02 1.000963531998240938e+02 8.385997572508615860e+01 1.015657870058630152e+02 1.018158862246598346e+02
1.006918365377458997e+02 1.172109259110377479e+02 9.829152770662807370e+01 9.365706990100679263e+01 9.845945444124373580e+01 1.003783156398125129e+02 9.320114811394526555e+01
8.750791264432433536e+01 1.180246269041238065e+02 1.065836260422201462e+02 9.842015762942368440e+01 9.000561904348292330e+01 9.750702847165662490e+01 9.791694575267767675e+01
1.098715010421246063e+02 1.081767294691232735e+02 1.077971683485351946e+02 8.848105271132089911e+01 9.471627379776545297e+01 1.016844099206339678e+02 1.063230368740628791e+02
1.077703141571948322e+02 1.074663914337138237e+02 1.074896260019190777e+02 1.125574878134689527e+02 1.026533668988122940e+02 1.038402250545301087e+02 1.044806196169458872e+02
1.126471783567057230e+02 1.134250248411772617e+02 1.020179598068999383e+02 9.158848851487584852e+01 9.303522047957117991e+01 8.634120989451307082e+01 1.016868064952302575e+02
1.115369364652750335e+02 1.159326907845373285e+02 1.013145527646626363e+02 1.014508340998664124e+02 1.028063918239207197e+02 9.418959048262890121e+01 9.752148290939615549e+01
1.023065061668015687e+02 1.090013141770941729e+02 1.109801521174790508e+02 1.091014955424190020e+02 1.060325949254602875e+02 9.641635496598544819e+01 1.025976859187885992e+02
9.079297128020883179e+01 8.870785759620457611e+01 8.756747258498808151e+01 8.939348367884662139e+01 1.080222374907428673e+02 9.816080697890666329e+01 1.109023439977804770e+02
8.594178782802374883e+01 9.489610929657716554e+01 9.793266987422266823e+01 8.535055975774318426e+01 1.078704049822519409e+02 9.528426798547408794e+01 1.063110571400848698e+02
9.684755730909677141e+01 8.568311824297724399e+01 1.021003208339849664e+02 9.898860208606643596e+01 1.020530467548304188e+02 1.034275066031605235e+02 1.040159888751388166e+02
8.225016601879102041e+01 7.995630022697262973e+01 1.117007705896675986e+02 1.031016732641164140e+02 1.046198126916978879e+02 9.648864450721217167e+01 1.140446685369464745e+02
1.095925272787405476e+02 1.204486424713649768e+02 1.229688177682504318e+02 9.912196836737062711e+01 1.043112264107334823e+02 9.417691342053083758e+01 9.939186476874510845e+01
1.056620602916096345e+02 1.206719920972676192e+02 1.106622791163085253e+02 1.006873653978819902e+02 1.183204286225702475e+02 1.358118972262603279e+02 8.799525489150988733e+01
8.800180831426028760e+01 9.900242450609451339e+01 9.229345346983764387e+01 9.730633908299799373e+01 1.173719324779317645e+02 1.024951523690420743e+02 7.867955177671349531e+01
9.826946761297899968e+01 1.007916249110089382e+02 9.185057750665320953e+01 1.074163878437727959e+02 1.241163243827822100e+02 8.692059748895849225e+01 8.268970439559603847e+01
1.019916863861316614e+02 9.741294611574033979e+01 9.129016011227655270e+01 1.010711339475161310e+02 9.940186029985704863e+01 9.197259384922480763e+01 8.577715316398496270e+01
1.155731345058430861e+02 9.900738035068025056e+01 1.061281225798178411e+02 9.763941047181776867e+01 1.052823708446887849e+02 8.448853835325215300e+01 1.039333416372515160e+02
1.059596831084890596e+02 1.006860979059582633e+02 9.940789732347953134e+01 9.901896081400386151e+01 1.061867054327516939e+02 8.313412158757665793e+01 1.159151531161967057e+02
9.705658954500083269e+01 1.027296886198095933e+02 1.036036020922543344e+02 9.865837320173027081e+01 1.220275930247339602e+02 8.698169504849867906e+01 1.046878118220233915e+02
1.073692299249335065e+02 8.803470219604699309e+01 9.290635160237775381e+01 9.059354177924653584e+01 1.040746254168761595e+02 8.756780659262940958e+01 1.026050119088085069e+02
9.488069892556973173e+01 9.972692225724203752e+01 8.600228567990319561e+01 9.704090672210598711e+01 9.579740503467962753e+01 1.142482513797800152e+02 1.003366598175965692e+02
1.000355179697700834e+02 1.002404825104511019e+02 8.136073716891614538e+01 9.158814372624213718e+01 7.972623580438676072e+01 1.083474912169705249e+02 9.303208450310681599e+01
1.031526772044634725e+02 1.012364994416815449e+02 9.747330556134582480e+01 9.542344318916147472e+01 9.997558009929085188e+01 9.404058183891511646e+01 9.443970017299028541e+01
9.137482256068560105e+01 1.054063581747286094e+02 1.032871208385245581e+02 9.590548541256193005e+01 9.816279017603937973e+01 9.558996050552174495e+01 8.948032372239427445e+01
9.362189958775846321e+01 1.103136768754536092e+02 1.106048217400411033e+02 1.009085742597865334e+02 1.027364818120573773e+02 8.960547098709389502e+01 8.731722610204654700e+01
1.097436091806639098e+02 8.947112840797743161e+01 1.016175520633639309e+02 8.741704795012182672e+01 9.603285441675068057e+01 9.333790749433887868e+01 1.061863239057790906e+02
1.202067177145838457e+02 9.227004608183736423e+01 1.026268396998214882e+02 8.263693708700782281e+01 1.106565333307330263e+02 9.675583298783337227e+01 1.060291469705641134e+02
1.157414642635908280e+02 1.095508388399298383e+02 9.836538401732360626e+01 8.941459405428615526e+01 1.065627098640835158e+02 1.025165624286825192e+02 1.078250418026417634e+02
9.667816274638265384e+01 1.155328920244265447e+02 1.018887539512982698e+02 8.931162559844702287e+01 9.520851886541913700e+01 1.083071058163125144e+02 1.003484466068033925e+02
9.261347597243950247e+01 9.768074155448871920e+01 8.495046685704275546e+01 8.844131497855106261e+01 1.016724999979100517e+02 9.709468540110145796e+01 1.124820524040350307e+02
9.102534607411769230e+01 9.754926643204714765e+01 9.968580787997737502e+01 8.273244509314517359e+01 8.544724290413618917e+01 1.104579326178715064e+02 1.011549860334194904e+02
9.898398935413861466e+01 1.021515867677534573e+02 9.882058998804224359e+01 1.005827567881966331e+02 9.479814268234622432e+01 9.367120823156899689e+01 1.056582453341155912e+02
1.159603281872532392e+02 1.016277195447640906e+02 1.100137299869175109e+02 9.842515395067323425e+01 1.048182621029201727e+02 1.004951398776415630e+02 9.828284302744850720e+01
9.505306310717897134e+01 9.474658755756834694e+01 1.013371121615585366e+02 9.804427075033223105e+01 1.056183108505728399e+02 9.305474487195361633e+01 1.030474813720149996e+02
1.120716069546396341e+02 9.118098728365815475e+01 1.032795914255061973e+02 9.963325977991704008e+01 1.027474206679398776e+02 9.471821304423275478e+01 1.083517184861671865e+02
9.428039870895116792e+01 1.003231221343327917e+02 1.038527477348640247e+02 9.938940631709458273e+01 9.575494005380944884e+01 1.068506952591633024e+02 9.035971021432142436e+01
8.892525939870871809e+01 9.496261081497469547e+01 1.106787976105001405e+02 9.781205380620180279e+01 1.013612922033471619e+02 9.205501226094652623e+01 9.642040975423400084e+01
9.333320578060738626e+01 1.042380230480314793e+02 1.158679961122090560e+02 1.045245302772091947e+02 1.008419271132318329e+02 1.099443894010516374e+02 9.535647831377337980e+01
9.192194771437584677e+01 9.795382699704397567e+01 9.830894408444837040e+01 1.000740862983250992e+02 8.955558005411326405e+01 9.029382832962079419e+01 9.564029342071459894e+01
8.955709693605201949e+01 9.325883322522274455e+01 1.020066786634318419e+02 9.471675497217616169e+01 1.087950412082210789e+02 9.947104184007618244e+01 1.048409059115805348e+02
9.038674990300125955e+01 1.009209174497341337e+02 1.274789474126015136e+02 8.957485692085674600e+01 1.034134794366379140e+02 9.673591014178772696e+01 9.861949540257295155e+01
1.031593692621690366e+02 9.011302668102756286e+01 8.280265415816275265e+01 9.671712843357563827e+01 1.014514636225054716e+02 9.768840699551290641e+01 1.120483579140875889e+02
9.568176453536312920e+01 9.343896904400486392e+01 7.896023518736470237e+01 9.205455139202310022e+01 8.972666136702845563e+01 1.087700218181657021e+02 1.145269730533463957e+02
9.070941170957765110e+01 8.921679610828518037e+01 8.145014149001760018e+01 9.229268504505904502e+01 9.866192622149110036e+01 1.118790704178110786e+02 8.477871843979329469e+01
9.955624893631846817e+01 8.268974223226467757e+01 1.214717146665543055e+02 8.256896048628671281e+01 1.091306360756231726e+02 9.612094373444877249e+01 8.653787642305510985e+01
8.455911937381772248e+01 1.218661973730053916e+02 1.135131992378423575e+02 1.086569641311238001e+02 1.023314936887908004e+02 9.072206718098252054e+01 1.027510444375389227e+02
8.347716952831353865e+01 8.671009828873295078e+01 1.136558068194246687e+02 9.656679030650653317e+01 8.986558325577456685e+01 8.694288272548149621e+01 9.988238901994716912e+01
1.114710287239914379e+02 9.841772688764353916e+01 9.325083886513382936e+01 1.058508897282349324e+02 1.057620502233595374e+02 1.047692401543974512e+02 1.030561264955111085e+02
1.224882767922305220e+02 9.452754391352196706e+01 9.979634802187116804e+01 1.061815948049622875e+02 9.105943846365326522e+01 8.265690211523296682e+01 9.460116575815223428e+01
1.146844110241607666e+02 1.028211963634642672e+02 9.628544691557239332e+01 1.146365688310763318e+02 1.058435020051265951e+02 1.037523528559318606e+02 1.045185445897598697e+02
1.031828495175691103e+02 1.146804101765848998e+02 1.072879765998635833e+02 9.361216071128636429e+01 1.087507411949433731e+02 8.922664803961069424e+01 9.400367675504145382e+01
1.053744906754737514e+02 1.090998156914134256e+02 1.016372149680015298e+02 8.285219248753043075e+01 8.907768631996106024e+01 1.071115301126078663e+02 9.312061902897909249e+01
1.160091027987489412e+02 7.682036478548830871e+01 9.748097750032350461e+01 8.284265346121304674e+01 9.450074010845983707e+01 1.054168443788150711e+02 7.607749946757235193e+01
1.152078521302509699e+02 1.037162725674826333e+02 8.260668802688410040e+01 7.377828676097622917e+01 1.051818017323910652e+02 9.840631664325366046e+01 1.062093779765210684e+02
9.756875717305696583e+01 9.839588502968796035e+01 9.220271990536684825e+01 8.291821036285345770e+01 9.629229850799211476e+01 9.276443662770323328e+01 9.758362973022931897e+01
9.378633393225202042e+01 9.462293947992689880e+01 1.009019960357186676e+02 8.575587054580833524e+01 1.138658404630605219e+02 1.076013887403406102e+02 9.737597184624505076e+01
1.064258726633910328e+02 1.092350782677931988e+02 9.515401979485119455e+01 9.132878624641713827e+01 9.592730350301076214e+01 1.114534736259909096e+02 1.124403500476364286e+02
1.117124832277626325e+02 9.326857546048789516e+01 9.726463181241470579e+01 8.630840771038648995e+01 8.113365157510682479e+01 1.151263885349440983e+02 9.591142910032397140e+01
1.092518931307870389e+02 1.069335898764543913e+02 1.027913608916864092e+02 8.014810677135443484e+01 1.198567985114693499e+02 7.907026026280817632e+01 1.036834478004759319e+02
9.274461652328317030e+01 1.060436593502755613e+02 1.022903961482594184e+02 8.473750976069565866e+01 7.550628851246624151e+01 7.692717115595657162e+01 1.028421183901666041e+02
9.481431414223887089e+01 9.612567954129542613e+01 1.022701089051722505e+02 8.809471637112027054e+01 8.360974559451031496e+01 1.213318247299980897e+02 1.064290484854427632e+02
1.013866069373171115e+02 9.683527738551451591e+01 8.335997297733706546e+01 9.244238965723913282e+01 9.557360217053567908e+01 8.199491606237258168e+01 9.043665397922545424e+01
9.895357754504784964e+01 1.050395993266639749e+02 1.072080919816540359e+02 8.751443927585705751e+01 1.085745576616578063e+02 8.436230316827524689e+01 9.271209228460746488e+01
1.022987750138856171e+02 9.796039250015611799e+01 9.316362711680574193e+01 8.515447068656970941e+01 1.125678449708281335e+02 9.360050538079360649e+01 8.876919615054859491e+01
1.112596895919150342e+02 1.068016273860803835e+02 8.854701085973408681e+01 9.292726234896815640e+01 1.086711554980672645e+02 9.650655001396005161e+01 8.778710019549180288e+01
9.767552716286638770e+01 8.447595784434604127e+01 1.003845191210603218e+02 1.042901796823684037e+02 1.106766101279962271e+02 9.503916782130659158e+01 1.049172901857193665e+02
9.458553070645660910e+01 8.440111298318679189e+01 1.048908449359813915e+02 1.044583901040575569e+02 9.066128062464096615e+01 9.478972878728195894e+01 1.072589006613156926e+02
8.735709931786661286e+01 1.013271022767519440e+02 7.949640936321438289e+01 1.028482576248617164e+02 9.013230234057809298e+01 1.017345014567779060e+02 8.132110465797453003e+01
