time.decay.1	time.decay.2	time.decay.3	time.decay.4	time.decay.5	time.decay.6	
1.221587181998998233e+02 1.022338440043832435e+02 9.082728823436191590e+01 1.070253334943727310e+02 1.055290347078927766e+02 9.258348266646427760e+01
1.243706827316916304e+02 1.107750151783111221e+02 9.289671434909224956e+01 1.067094810047310176e+02 9.801280480357431202e+01 8.634750132057831706e+01
9.377916002048982591e+01 1.041739503440291656e+02 1.073720160793884304e+02 1.055457613922305597e+02 1.048360071784424292e+02 1.202338945288961156e+02
9.500259925750668799e+01 9.544820188387765825e+01 1.001739188731621795e+02 9.220376915712938626e+01 9.808354581440229936e+01 1.059298461536459968e+02
9.987905667009593458e+01 9.930774559184894201e+01 9.801129392815646213e+01 8.700514162732933698e+01 1.103719164204566567e+02 8.912861744186960777e+01
9.485945497658472902e+01 1.115721745850953539e+02 9.127631825564188262e+01 9.843959915851525011e+01 1.062893751681368428e+02 1.079640430163822771e+02
1.005054961110243141e+02 9.704584830477331536e+01 9.746294077666067324e+01 1.010411752514150550e+02 1.064219971428761795e+02 1.030607984677226625e+02
9.071472836303126996e+01 9.454257989412401741e+01 1.030675320863621209e+02 1.100474279432441875e+02 9.027408057595268076e+01 1.004407719395941854e+02
1.196348988008659262e+02 9.973811313888576535e+01 1.007249177037487158e+02 1.065348865580219808e+02 1.140485765739496884e+02 9.153280237778129447e+01
9.600087810688665968e+01 9.805482708263059521e+01 1.034329992185274278e+02 1.053222131720930719e+02 1.151745938255291293e+02 1.072359951425800375e+02
1.127396314180231798e+02 9.627965477102127068e+01 9.855052110975925928e+01 9.203531914319435714e+01 8.693831581159744815e+01 9.841101747073273032e+01
1.101549344503646211e+02 9.440568994878958620e+01 9.531211116657209459e+01 1.116524893012038149e+02 1.093541187397779026e+02 1.132806546858137722e+02
1.152249574974323707e+02 9.835940732319977542e+01 8.473615470132270389e+01 9.961800926850536086e+01 1.100275426015616063e+02 1.055465817057565374e+02
1.045822307090663088e+02 1.093591146120870974e+02 8.637603739405854242e+01 9.302002698298065297e+01 1.099437286153033142e+02 1.070828981464554488e+02
9.549206042336285805e+01 1.008514460574545240e+02 8.670454359341985651e+01 9.188568202055596146e+01 9.925796906869140912e+01 9.348391699409813782e+01
1.002681219598532749e+02 1.120566350053637308e+02 8.541524144576726485e+01 1.009878011517201202e+02 1.167407742306516809e+02 1.018017879960588488e+02
9.185331947971394584e+01 1.046910997407475890e+02 8.627265701314706803e+01 8.683659755571454752e+01 1.148728088397512010e+02 1.002733664915138547e+02
8.842679925676833363e+01 1.037777158650056464e+02 8.312579936172623718e+01 1.099577722516459062e+02 8.382582886268359346e+01 1.014357292577441712e+02
8.462701800855532497e+01 1.049933739320465378e+02 8.310358496428908381e+01 1.137785216322101718e+02 1.105297902493621223e+02 1.133820129455603904e+02
8.181386391147881909e+01 1.040950921422714543e+02 1.069316599497352342e+02 1.032191345401388958e+02 8.189261152013924061e+01 1.101847428017163395e+02
8.583104818380382994e+01 1.049237623904249688e+02 1.057458211318705708e+02 9.767723993059703957e+01 1.204556812190587607e+02 1.090246906490596785e+02
9.323093067770403763e+01 9.051589306449500327e+01 9.525659308361105104e+01 1.007169005873657852e+02 1.144518011382386504e+02 1.244604122715510925e+02
1.023931785078926708e+02 9.627192777002588286e+01 9.488696840034418756e+01 9.774834946332570951e+01 1.037139775066829941e+02 1.299464902489780798e+02
1.015070380461026929e+02 1.010785687898955985e+02 8.753471420304958883e+01 1.161689977787830514e+02 7.549657465529901401e+01 9.139947019259217598e+01
1.073517137027223072e+02 9.359583825777519905e+01 9.441589847497580479e+01 1.124305473420946981e+02 1.117616832733337304e+02 8.761682561787597479e+01
1.063557935151016665e+02 1.044762383585340615e+02 1.010773145695290651e+02 9.182637867003322185e+01 1.085227316525607932e+02 8.593461072517280286e+01
1.077024698536812508e+02 9.500351543961926382e+01 1.016727751740719867e+02 1.120248977883190094e+02 9.144607333246437975e+01 9.210568393417996447e+01
9.750018950077947011e+01 1.013834770328759447e+02 7.928934468843581840e+01 9.089365023540136690e+01 1.135302403029950540e+02 9.031098118035203015e+01
9.665421758285508247e+01 9.090058853161735897e+01 8.856844918231752217e+01 9.154684478635941502e+01 1.150527562927122034e+02 1.014493089933432515e+02
9.546259638750120757e+01 8.329974121407340704e+01 9.486798823196285468e+01 9.184221578720806178e+01 1.033214585096101530e+02 9.542921663338233884e+01
9.949912919474530781e+01 1.105161723611175546e+02 9.287400716473761975e+01 1.037897705602282201e+02 1.107631292455445475e+02 9.598516212961138194e+01
9.829906502953056702e+01 1.120697218065139538e+02 1.055274637875864840e+02 9.700577635394336085e+01 1.029702300752535109e+02 1.093032260997061655e+02
9.022337309777071823e+01 1.135059689355551740e+02 9.004318216989474877e+01 9.718865248037211302e+01 1.082452721983327280e+02 7.909309850651160900e+01
1.080920090073203284e+02 1.169442811925783445e+02 8.878627940667990970e+01 1.028488295345390355e+02 1.060242914559770497e+02 8.075037708320411411e+01
1.138501892376470863e+02 1.237566340859316938e+02 1.056928776947624868e+02 8.082612284757314569e+01 9.722751132144392727e+01 8.406779972478210539e+01
1.222331613979307150e+02 1.183884213555317046e+02 1.038544285194406314e+02 9.052327758145015935e+01 1.053139472437526649e+02 1.107799696157304368e+02
1.218611741424801238e+02 1.041117970587889090e+02 1.056953448756612488e+02 8.808901153692953301e+01 9.731128367413138847e+01 8.684519267333760695e+01
1.206103058969512745e+02 1.044497834812260209e+02 8.014109789252404425e+01 1.173418343503468009e+02 9.033194862605091657e+01 8.199627558768501956e+01
9.778227835602092455e+01 9.529970465727924989e+01 9.217809934583658560e+01 1.180944288922284073e+02 9.968992156560071294e+01 7.298104368105364870e+01
9.910038795417139568e+01 1.122518434268577607e+02 9.235486042716584620e+01 1.062867305869294796e+02 9.806642512207663742e+01 1.076101109211417395e+02
1.005635350330235553e+02 1.100863123966021249e+02 1.100661487396528173e+02 9.784584033416388138e+01 1.199957633160495618e+02 8.067022480754187086e+01
9.875243505341789785e+01 8.339512816295581388e+01 9.169353455110301354e+01 1.002710171990314478e+02 1.031614136549487029e+02 1.133268476030385017e+02
8.128586322742771131e+01 1.100954979507213238e+02 9.219713767910039337e+01 8.996564208491315640e+01 1.037010351008364353e+02 9.533535161578529937e+01
1.047871061511462045e+02 1.103162294862166846e+02 1.065232323567029908e+02 9.179473117689019546e+01 9.046018649888888774e+01 9.604270320562838492e+01
8.925773917340563912e+01 1.080640624380764336e+02 1.000189977746072287e+02 9.030204021928257418e+01 1.074752553895220046e+02 9.519697159317507840e+01
9.130470822848636203e+01 9.763685133458920973e+01 9.773217399327121768e+01 1.167781683562813839e+02 1.071852288200752525e+02 8.997427529577214500e+01
9.340805336861956221e+01 1.015096444712167738e+02 1.085789169776421090e+02 1.226594725009174027e+02 1.012715564732240239e+02 8.633604697503221814e+01
9.532728789137438241e+01 9.315515168745314156e+01 9.992185641614432257e+01 1.243418032863724534e+02 9.132698010059456806e+01 1.135527178434223714e+02
9.636335969216034414e+01 9.441505048684931012e+01 9.119094953249378932e+01 8.975470611063315118e+01 1.133916261481223984e+02 1.023343571242580055e+02
9.357759930930424730e+01 9.706892174345280466e+01 9.126984371533463047e+01 1.052807149441096897e+02 1.109358189382585067e+02 9.284936762910973584e+01
1.003852417437575753e+02 1.049953398188255420e+02 1.147874525057476944e+02 9.195079977196731136e+01 9.517659195448807452e+01 9.871757815374724032e+01
9.719041761777540955e+01 9.835481823150058744e+01 8.491948095323702717e+01 1.035836622774870790e+02 1.015220747865198092e+02 9.413391434048062933e+01
1.083537141337307048e+02 1.025902190889193832e+02 1.181468291150043513e+02 9.603239683585786679e+01 9.653883335541863175e+01 9.166316720108352456e+01
1.058255011827071712e+02 9.200763258989761084e+01 9.926856698630845699e+01 9.923694756830832375e+01 1.011170237887624523e+02 9.776146492187373838e+01
1.108219869209736999e+02 8.919560739460351328e+01 8.896280017781714378e+01 1.029115001707732517e+02 9.707954005546505982e+01 9.986382243939290504e+01
1.100109037730576347e+02 1.014371164395930691e+02 8.942049761371740146e+01 9.866403680373083773e+01 1.063933419979772168e+02 9.857842102079018787e+01
8.129285077765725021e+01 1.087644243376955728e+02 9.591454586038922514e+01 1.107900215653453415e+02 9.914662208473198746e+01 1.000521487524887334e+02
1.157556472694947161e+02 1.083344193415461802e+02 1.082512361627692883e+02 9.081374599566375139e+01 9.049839976740224756e+01 9.652902904130309025e+01
1.140550812709647346e+02 9.678359732533118631e+01 1.051128414777298588e+02 9.518366226285337461e+01 8.766168031882764922e+01 8.910772444279177762e+01
1.129580155790696523e+02 9.708235363262137696e+01 9.850311934193474883e+01 9.588556682235227413e+01 9.236252269977362062e+01 8.477584542278491142e+01
8.537077275252454456e+01 1.098272331760436060e+02 1.021854314682507123e+02 1.071480489992286067e+02 8.667445184724962814e+01 1.061904690873360551e+02
1.020239703080635820e+02 9.373491654091597525e+01 1.039151657865095331e+02 1.088084417613542456e+02 7.676232405044225970e+01 1.130861203839226761e+02
9.358161669886959544e+01 9.918101811004696344e+01 8.772689289993367368e+01 1.126720673193050999e+02 7.967400903584783123e+01 1.148985586408012693e+02
1.101119541125989514e+02 1.025558695775256268e+02 1.082091174513914780e+02 1.105849731674984611e+02 1.069881384604464074e+02 9.110347370315588478e+01
7.147715797526271331e+01 1.132148497670076637e+02 1.103643169553984222e+02 7.571079882318102250e+01 1.016657451842404498e+02 1.121342848618565142e+02
9.419286272269302174e+01 1.129275142938294465e+02 1.101993485456698920e+02 1.052287685411877192e+02 9.386861305552021406e+01 1.127814961164557133e+02
9.327538483338453545e+01 1.105395396591847117e+02 8.978946859549989767e+01 9.454581333788215147e+01 1.015213282370113603e+02 9.643598806009499924e+01
9.774320324937937698e+01 8.675707337352417881e+01 8.297482676597600459e+01 9.392821151230663190e+01 9.709490748869116317e+01 9.443001235152883055e+01
9.567078389754300360e+01 1.087021030771380197e+02 9.915345492207592315e+01 9.045598504533801076e+01 9.917344916845226521e+01 1.006932411280517243e+02
9.976616884400277740e+01 1.065803008206615914e+02 1.052148311236865794e+02 8.519247731913851851e+01 1.086306136968107978e+02 1.070055253242636155e+02
9.507363501596617539e+01 1.181257858363067754e+02 8.600532519257342301e+01 8.200532670056092854e+01 1.109131577651799603e+02 8.613676743436775496e+01
8.800276663600728000e+01 1.098102820409345384e+02 1.053224667795105347e+02 8.497162586546414786e+01 8.204270071600930692e+01 8.772509467322147714e+01
9.919597105186656449e+01 1.094876221290371916e+02 8.531024767069530412e+01 8.499678905394692663e+01 1.287435322844908399e+02 8.200806789525020690e+01
9.515969480411322934e+01 1.108699710544570110e+02 7.778838419073169064e+01 8.625250961563055796e+01 7.847994397533324218e+01 9.471282727709515825e+01
1.089618789128461600e+02 9.920654022108135450e+01 8.947062135551502138e+01 1.097558208811058194e+02 7.629877520430376592e+01 9.602571923870489456e+01
8.487274168956264475e+01 1.127963737012845797e+02 9.752785433711164842e+01 8.974668201171273552e+01 7.821072716051750717e+01 1.150124274635592769e+02
9.037069829602347681e+01 1.104029013722731349e+02 8.479285412060384886e+01 1.105796656993166778e+02 1.078689265221815248e+02 7.504174389302193049e+01
9.124528129922303776e+01 8.357146440527772313e+01 9.921178241507730888e+01 1.016962511318586877e+02 1.058547312371617579e+02 9.175317562147655792e+01
1.095734391582878402e+02 1.214712342132866496e+02 9.656436531162731285e+01 1.046604942230318329e+02 1.030544582314676632e+02 1.109252486496676227e+02
8.645825896104742014e+01 1.048186555423592665e+02 9.256274674673150571e+01 1.010993276048682787e+02 8.672789610914804825e+01 1.078341948010233011e+02
9.994202256733939294e+01 9.112901628663658471e+01 1.004851398365071731e+02 1.076803274440209748e+02 1.065412852444143823e+02 1.029152352996304813e+02
8.745363605676945440e+01 8.918746572427855313e+01 1.078161957027905515e+02 1.122391430248858057e+02 9.633817407029302160e+01 1.144176637180310934e+02
8.238768268075413914e+01 1.043601187609594660e+02 1.026291831992283221e+02 1.059693059404410889e+02 9.806218166455661844e+01 1.064212778676407112e+02
1.056741388594109310e+02 9.975005778463884099e+01 1.002410614781034184e+02 9.562272123728180873e+01 1.125408943501640238e+02 9.809613792569648183e+01
9.181965906045391534e+01 1.140282217324928951e+02 9.221989870696809533e+01 9.458527221087017267e+01 8.982814892344387658e+01 9.454817155665486439e+01
9.895830419753087881e+01 9.473297577577021400e+01 8.276297851343240097e+01 9.471005996741752142e+01 9.372347847498089379e+01 1.099764386121501332e+02
1.049853512433831355e+02 9.730317810056497763e+01 8.182223302908957407e+01 8.651524392657472617e+01 1.072828683701809496e+02 9.931192298174998712e+01
9.320206102006869742e+01 9.222588659384405219e+01 8.916973195547416253e+01 8.606571374847315781e+01 9.197071747313817980e+01 9.216641696887963064e+01
1.063519397676145672e+02 9.483274611829364176e+01 1.072891745291795615e+02 9.203104412329635409e+01 9.143969497817286651e+01 1.017206711336496028e+02
8.775452610094446015e+01 1.088079099700475609e+02 1.115814343000778024e+02 1.101391765301191015e+02 8.998235337768142017e+01 1.024049388650549020e+02
8.957716659980802376e+01 1.011486214033468372e+02 1.154080422548993283e+02 9.857077858073924403e+01 1.118656801830046277e+02 8.366428224358651278e+01
1.092024814807097073e+02 9.689134954978501924e+01 1.181219011376970514e+02 1.267329843824016393e+02 1.140465611941358759e+02 8.165823978043005127e+01
8.236978625493395612e+01 9.552688652425152327e+01 1.186777306313705083e+02 1.164896046420888212e+02 9.420837841369832688e+01 8.290148652834685095e+01
8.189710694349415121e+01 8.854109101219036404e+01 1.023136012775606503e+02 8.476611380638625803e+01 7.359326353019741873e+01 9.456656438145462573e+01
8.294357205392032029e+01 9.317018673329650369e+01 1.073524035123982117e+02 1.164904159779821669e+02 8.423707553168705431e+01 1.062904833094232089e+02
1.151399577691080793e+02 1.049803753739214471e+02 1.069393154314826688e+02 8.891571042869067298e+01 9.250371319258374569e+01 1.147654364183957227e+02
8.462376608615690543e+01 9.774333948177742570e+01 1.047388900887527257e+02 9.753498261452884321e+01 8.879485706889117580e+01 9.131331341800338919e+01
1.210345960210055694e+02 8.312114280763640295e+01 1.183799584320361902e+02 1.018693734160442830e+02 8.898332562097195364e+01 9.893800826016330063e+01
1.099798608964756141e+02 1.056515742921899061e+02 9.979250879034850641e+01 9.796849506617722625e+01 1.082997287039847976e+02 1.105205918794151216e+02
1.050688334225502558e+02 9.397269277055836767e+01 1.034327535735196619e+02 1.019364470545856705e+02 9.962141834173550592e+01 1.096117917379486073e+02
9.834134304905009571e+01 1.058067060061780467e+02 9.412948020776870806e+01 1.020094333569894332e+02 1.148296001778395663e+02 1.006591705827119796e+02
9.788853841739143036e+01 9.614121458979448676e+01 1.097411062306070164e+02 1.003697392594092008e+02 1.162649691868581385e+02 1.025768616655628875e+02
8.461381879871991885e+01 1.004712572156673076e+02 1.151949017311824974e+02 9.353546251536633349e+01 1.142544325545244988e+02 9.682435577347298761e+01
9.064995114863302206e+01 9.889046542836088349e+01 1.158550426711751413e+02 1.030597224040483439e+02 1.082616398776300173e+02 1.045320678038160054e+02
8.496704369691939007e+01 1.180442517998544645e+02 1.019713339389826103e+02 9.153845132693203368e+01 1.174416561391922329e+02 9.845919172269628916e+01
8.721064720233908929e+01 1.082047491421046601e+02 1.044459165230715456e+02 1.007370842706241660e+02 9.498787108890250863e+01 1.063148642605954279e+02
